date,description,net_amount,vat_amount,category
21/01/2026,Project - Contract Mandays (supplier controlled),24742.07,0.0,PROJECT Mandays Supp
21/01/2026,Project - Contract Mandays (supplier controlled),35097.0,0.0,PROJECT Mandays Supp
21/01/2026,Grant Funding,682500.0,0.0,Grant in Aid Funding
21/01/2026,Grant Funding,360000.0,0.0,Grant in Aid Funding
21/01/2026,Consultancy - Technical,75411.0,0.0,Consultancy - Techni
21/01/2026,Software Licence Support ,268250.0,0.0,SW Lic Sup mngd Serv
21/01/2026,Forensic Services,110551.0,0.0,Forensic Services
21/01/2026,Disposal of Seized Goods,32182.71,0.0,Disposal Seized Gds
22/01/2026,Disposal of Seized Goods,91945.33,0.0,Disposal Seized Gds
22/01/2026,Vehicle servicing maintenance & repairs,58039.25,0.0,Vehicle servicing ma
22/01/2026,Software Licence Support - off the shelf,28225.2,0.0,SW Lic Sup Off shlf
22/01/2026,Software Licence Support - off the shelf,-70.8,0.0,SW Lic Sup Off shlf
22/01/2026,"Training, tuition and education",26530.0,0.0,Training and tuition
22/01/2026,Block Charges,637582.13,0.0,Block Charges
22/01/2026,Block Charges,91763.14,0.0,Block Charges
22/01/2026,Block Charges,29201.31,0.0,Block Charges
22/01/2026,Block Charges,96397.91,0.0,Block Charges
22/01/2026,Contractor Service,126613.13,0.0,Contin Labor Build
22/01/2026,Contractor Service,126613.13,0.0,Contin Labor Build
22/01/2026,Software Licence Support - off the shelf,200930.52,0.0,SW Lic Sup Off shlf
22/01/2026,Project - Contract Mandays (supplier controlled),115024.75,0.0,PROJECT Mandays Supp
22/01/2026,Project - Contract Mandays (supplier controlled),30710.78,0.0,PROJECT Mandays Supp
22/01/2026,Project - Contract Mandays (supplier controlled),43418.09,0.0,PROJECT Mandays Supp
22/01/2026,Project - Contract Mandays (supplier controlled),21097.68,0.0,PROJECT Mandays Supp
22/01/2026,Project - Contract Mandays (supplier controlled),38947.91,0.0,PROJECT Mandays Supp
22/01/2026,Physical Data Transfer,47168.6,0.0,Physical Data Transf
22/01/2026,Physical Data Transfer,60056.6,0.0,Physical Data Transf
22/01/2026,Project - Contract Mandays (supplier controlled),23874.49,0.0,PROJECT Mandays Supp
22/01/2026,Project - Contract Mandays (supplier controlled),80154.11,0.0,PROJECT Mandays Supp
22/01/2026,Project - Contract Mandays (supplier controlled),47589.47,0.0,PROJECT Mandays Supp
22/01/2026,Project - Contract Mandays (supplier controlled),50595.11,0.0,PROJECT Mandays Supp
22/01/2026,Software Licence Support - off the shelf,27264.6,0.0,SW Lic Sup Off shlf
22/01/2026,Project - Contract Mandays (supplier controlled),24535.7,0.0,PROJECT Mandays Supp
22/01/2026,VOA charges to HMRC for work on Inheritance Tax and Capital Gains Tax case valuations,717666.0,0.0,VOA
22/01/2026,Software Licences - off the shelf & not integral to IT Infrastructure,35400.0,0.0,Soft Licen Off shelf
22/01/2026,Consultancy - includes implementation (Irrecoverable VAT),38974.32,0.0,Cons ad imp (Ir VAT)
22/01/2026,Project - Contract Mandays (supplier controlled),23619.0,0.0,PROJECT Mandays Supp
22/01/2026,Government departments services (Vat Exempt),2172745.0,0.0,GovDept Serv(VAT Ex)
22/01/2026,Maintenance fees,187000.0,0.0,Maintenance fees
22/01/2026,Government departments services (Vat Exempt),515481.06,0.0,GovDept Serv(VAT Ex)
22/01/2026,Government departments services (Vat Exempt),1131145.78,0.0,GovDept Serv(VAT Ex)
22/01/2026,Debt collection services,3191485.85,0.0,Debt coll serv (DEL)
23/01/2026,Debt collection services,45343.41,0.0,Debt coll serv (DEL)
23/01/2026,National postal delivery services (Vat Recoverable),136193.06,0.0,Nat Pst Del Ser(VAT)
23/01/2026,National postal delivery services (Exempt VAT),27352.87,0.0,National postal EVAT
23/01/2026,National postal delivery services (Zero rated VAT),651.5,0.0,National postal ZVAT
23/01/2026,National postal delivery services (Exempt VAT),39245.76,0.0,National postal EVAT
23/01/2026,National postal delivery services (Vat Recoverable),721.38,0.0,Nat Pst Del Ser(VAT)
23/01/2026,National postal delivery services (Exempt VAT),4399993.22,0.0,National postal EVAT
23/01/2026,National postal delivery services (Zero rated VAT),8187.67,0.0,National postal ZVAT
23/01/2026,International Courier Service,107352.29,0.0,Internat. Courier
23/01/2026,Consultancy – IT,22748.0,0.0,Consultancy – IT
23/01/2026,Consultancy – IT,34121.0,0.0,Consultancy – IT
23/01/2026,Scanning Services,329069.37,0.0,Scanning Services
23/01/2026,Contracted Services,141693.12,0.0,Contracted Services
23/01/2026,Contracted Services,553054.57,0.0,Contracted Services
23/01/2026,Contracted Services,28696.08,0.0,Contracted Services
23/01/2026,Contracted Services,29415.54,0.0,Contracted Services
23/01/2026,Mailing or mail pick up or delivery services,51123.0,0.0,Mail/pickup/del serv
23/01/2026,Project - Contract Mandays (supplier controlled),34948.3,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),32674.39,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),50986.43,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),21350.14,0.0,PROJECT Mandays Supp
23/01/2026,Consultancy - Technical,82530.82,0.0,Consultancy - Techni
23/01/2026,Govt Commercial Org,150106.32,0.0,Govt Commercial Org
23/01/2026,Project - Contract Mandays (supplier controlled),56700.0,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),21200.0,0.0,PROJECT Mandays Supp
23/01/2026,Occupational health or safety services,29912.5,0.0,OHS
23/01/2026,Grant Funding,197516.0,0.0,Grant in Aid Funding
23/01/2026,Grant Funding,25250.0,0.0,Grant in Aid Funding
23/01/2026,Grant Funding,30896.0,0.0,Grant in Aid Funding
23/01/2026,Grant Funding,87000.0,0.0,Grant in Aid Funding
23/01/2026,Grant Funding,35000.0,0.0,Grant in Aid Funding
23/01/2026,Grant Funding,28750.0,0.0,Grant in Aid Funding
23/01/2026,Research Services ,26486.0,0.0,Research (VAT rec)
23/01/2026,Research Services ,66725.0,0.0,Research (VAT rec)
23/01/2026,Research Services ,46455.99,0.0,Research (VAT rec)
23/01/2026,Research Services ,68700.0,0.0,Research (VAT rec)
23/01/2026,Project - Contract Mandays (supplier controlled),56654.28,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),31246.79,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),28239.17,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),102063.33,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),23603.51,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),26652.05,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),27392.35,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),29850.23,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),128193.47,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),111453.89,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),160718.26,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),103323.76,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),152249.67,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),94221.84,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),25132.59,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),23584.01,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),102867.51,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),77582.0,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),36263.75,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),29209.25,0.0,PROJECT Mandays Supp
23/01/2026,PROJECT Mandays Supp,71011.19,0.0,Contractor Serv Rn
23/01/2026,Project - Contract Mandays (supplier controlled),25860.38,0.0,PROJECT Mandays Supp
23/01/2026,Contingent Labr-Ops,30669.3,0.0,Contingent Labr-Ops
23/01/2026,Project - Contract Mandays (supplier controlled),54534.0,0.0,PROJECT Mandays Supp
23/01/2026,Project - Contract Mandays (supplier controlled),104092.5,0.0,PROJECT Mandays Supp
23/01/2026,IT Consultancy,25772.36,0.0,IT Consultancy
23/01/2026,IT Consultancy,62442.56,0.0,IT Consultancy
23/01/2026,Advertising campaign services,33585.0,0.0,Buying agent's fees
23/01/2026,Advertising campaign services,33.25,0.0,License or Reg fee
23/01/2026,Advertising campaign services,45668.91,0.0,Buying agent's fees
23/01/2026,Advertising campaign services,45.22,0.0,License or Reg fee
26/01/2026,Advertising campaign services,154132.51,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,152.6,0.0,License or Reg fee
26/01/2026,Advertising campaign services,205635.28,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,203.6,0.0,License or Reg fee
26/01/2026,Advertising campaign services,268584.78,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,31970.54,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,20917.44,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,78337.24,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,77.56,0.0,License or Reg fee
26/01/2026,Advertising campaign services,194341.69,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,192.42,0.0,License or Reg fee
26/01/2026,Advertising campaign services,22134.26,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,21.91,0.0,License or Reg fee
26/01/2026,Advertising campaign services,22725.0,0.0,Ad campaign ser.
26/01/2026,Advertising campaign services,39717.64,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,39.23,0.0,License or Reg fee
26/01/2026,Advertising campaign services,107450.84,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,105.83,0.0,License or Reg fee
26/01/2026,Advertising campaign services,121927.99,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,119.59,0.0,License or Reg fee
26/01/2026,Advertising campaign services,30745.0,0.0,Ad campaign ser.
26/01/2026,Advertising campaign services,121710.55,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,120.5,0.0,License or Reg fee
26/01/2026,Advertising campaign services,37025.96,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,36.66,0.0,License or Reg fee
26/01/2026,Advertising campaign services,24033.32,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,23.57,0.0,License or Reg fee
26/01/2026,Advertising campaign services,74532.67,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,73.79,0.0,License or Reg fee
26/01/2026,Advertising campaign services,42440.47,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,42.02,0.0,License or Reg fee
26/01/2026,Advertising campaign services,65770.82,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,65.12,0.0,License or Reg fee
26/01/2026,Advertising campaign services,50489.93,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,49.99,0.0,License or Reg fee
26/01/2026,Advertising campaign services,39700.06,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,38.67,0.0,License or Reg fee
26/01/2026,Advertising campaign services,36325.22,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,35.77,0.0,License or Reg fee
26/01/2026,Advertising campaign services,30918.95,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,30.61,0.0,License or Reg fee
26/01/2026,Advertising campaign services,159747.93,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,158.16,0.0,License or Reg fee
26/01/2026,Advertising campaign services,22118.98,0.0,Buying agent's fees
26/01/2026,Advertising campaign services,21.9,0.0,License or Reg fee
26/01/2026,Software Licences,45360.0,0.0,Library services
26/01/2026,Consultancy-IT,117132.0,0.0,Contin Labor Build
26/01/2026,Consultancy-IT,55326.0,0.0,Contin Labor Build
26/01/2026,Consultancy-IT,56835.0,0.0,Contin Labor Build
26/01/2026,Legal Services,42676.87,0.0,Legal Solicitors fee
26/01/2026,Legal Services,148749.0,0.0,Legal Solicitors fee
26/01/2026,Counsel Fees,31657.5,0.0,Counsel Fee VAT Irre
26/01/2026,Costs awarded against department,697610.0,0.0,Tribunal appellant costs
26/01/2026,Costs awarded against department,591118.36,0.0,Tribunal appellant costs
26/01/2026,Costs awarded against department,277390.0,0.0,Tribunal appellant costs
26/01/2026,Counsel Fees,28597.5,0.0,Counsel Fee VAT Irre
27/01/2026,Non-IT Contingent Labour,-54668.5,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,-37136.69,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,-26409.83,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,-30729.36,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,-41938.15,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,34050.68,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,43586.02,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,57521.64,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,38363.74,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,27353.24,0.0,Non-IT Contingent Labour
27/01/2026,Counsel Fees,0.05,0.0,Counsel Fee VAT Irre
27/01/2026,Counsel Fees,34146.07,0.0,Counsel Fee VAT Irre
27/01/2026,Non-IT Contingent Labour,-28678.9,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,29805.77,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,-43120.07,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,-28041.22,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,-39255.5,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,29143.03,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,40797.96,0.0,Non-IT Contingent Labour
27/01/2026,Non-IT Contingent Labour,44814.37,0.0,Non-IT Contingent Labour
27/01/2026,File archive and destruction services,254804.26,0.0,File archive storage
27/01/2026,File archive and destruction services,36655.84,0.0,File archive storage
27/01/2026,Monthly electricity for HMRC buildings across UK,-75097.69,0.0,Utility Payments - electricity
27/01/2026,Monthly electricity for HMRC buildings across UK,-79022.12,0.0,Utility Payments - electricity
27/01/2026,Monthly electricity for HMRC buildings across UK,-37185.34,0.0,Utility Payments - electricity
27/01/2026,Monthly electricity for HMRC buildings across UK,-35978.52,0.0,Utility Payments - electricity
27/01/2026,Monthly electricity for HMRC buildings across UK,86121.42,0.0,Utility Payments - electricity
27/01/2026,Monthly electricity for HMRC buildings across UK,186081.04,0.0,Utility Payments - electricity
27/01/2026,Monthly electricity for HMRC buildings across UK,29203.58,0.0,Utility Payments - electricity
27/01/2026,Monthly electricity for HMRC buildings across UK,75163.44,0.0,Utility Payments - electricity
27/01/2026,Monthly electricity for HMRC buildings across UK,76814.25,0.0,Utility Payments - electricity
27/01/2026,Monthly electricity for HMRC buildings across UK,55408.33,0.0,Utility Payments - electricity
28/01/2026,Monthly electricity for HMRC buildings across UK,59099.06,0.0,Utility Payments - electricity
28/01/2026,Monthly electricity for HMRC buildings across UK,90091.15,0.0,Utility Payments - electricity
28/01/2026,Monthly electricity for HMRC buildings across UK,37284.52,0.0,Utility Payments - electricity
28/01/2026,Monthly electricity for HMRC buildings across UK,83049.25,0.0,Utility Payments - electricity
28/01/2026,Monthly electricity for HMRC buildings across UK,36808.67,0.0,Utility Payments - electricity
28/01/2026,Monthly electricity for HMRC buildings across UK,106516.06,0.0,Utility Payments - electricity
28/01/2026,Monthly electricity for HMRC buildings across UK,33510.8,0.0,Utility Payments - electricity
28/01/2026,Monthly electricity for HMRC buildings across UK,72210.85,0.0,Utility Payments - electricity
28/01/2026,Monthly electricity for HMRC buildings across UK,100379.2,0.0,Utility Payments - electricity
28/01/2026,Monthly electricity for HMRC buildings across UK,64797.63,0.0,Utility Payments - electricity
28/01/2026,Monthly electricity for HMRC buildings across UK,25491.76,0.0,Utility Payments - electricity
28/01/2026,Monthly electricity for HMRC buildings across UK,44148.3,0.0,Utility Payments - electricity
28/01/2026,Monthly gas for HMRC buildings across UK,52589.81,0.0,Utility Payments - gas
28/01/2026,Monthly gas for HMRC buildings across UK,92094.54,0.0,Utility Payments - gas
28/01/2026,Monthly gas for HMRC buldings across UK,36772.98,0.0,Utility Payments - gas
28/01/2026,Monthly gas for HMRC buildings across UK,27181.19,0.0,Utility Payments - gas
28/01/2026,Minor project works,49971.64,0.0,Minor Wrks Rec VAT
28/01/2026,PCSA Enabling works for Construction works - Scotland,150020.05,0.0,Office Fit Rec VAT
28/01/2026,"Newcastle, Benton Park View - Replacement of Butterfly Valves to wet systems",26139.3,0.0,Lifecycle Replace
28/01/2026,Birmingham Regional Centre - Water Booster Pump and Water Hygiene Works,100970.4,0.0,Lifecycle Replace
28/01/2026,Birmingham Regional Centre - Ceiling Tile Survey,60144.63,0.0,Lifecycle Replace
28/01/2026,East Kilbride - Furniture,48163.2,0.0,Chairs
28/01/2026,Accommodation Security Services,23901.69,0.0,Accommodation Security Services
28/01/2026,Accommodation Security Services,1461851.86,0.0,Accommodation Security Services
28/01/2026,Strategic Support Services,29881.82,0.0,Cons ad imp (Ir VAT)
28/01/2026,Professional Services - Property Management,285664.76,0.0,Prop. Man. (Ir VAT)
28/01/2026,Property Rent,118473.0,0.0,OGD costs
29/01/2026,Professional Services - Property Management,46166.77,0.0,Property services
29/01/2026,Professional Services - Property Management,137.5,0.0,Prop. Man. (Ir VAT)
29/01/2026,Professional Services - Property Management,17536.8,0.0,Prop. Man. (Ir VAT)
29/01/2026,Property Rent,740789.7,0.0,Rent (Irrec VAT)
29/01/2026,Professional Services - Property Management,59545.5,0.0,Prop. Man. (Ir VAT)
29/01/2026,Property Rent,933738.37,0.0,Rent (Irrec VAT)
29/01/2026,Property Rent,1613649.77,0.0,Rent (Irrec VAT)
29/01/2026,Public Finance Initiative Unitary Charge,2708032.45,0.0,Oth PFI unitary chrg
29/01/2026,Internal Courier Service,33543.62,0.0,Courier Services
29/01/2026,Professional Services - Property Management,97983.76,0.0,Property management
29/01/2026,Professional Services - Property Management,1061764.24,0.0,Property management
29/01/2026,Professional Services - Property Management,196061.38,0.0,Property management
29/01/2026,Professional Services - Property Management,287167.93,0.0,Property management
29/01/2026,Government departments services,30099.6,0.0,Govt dept services
29/01/2026,Govt dept services,2241938.0,0.0,CS Org Dev & Des.
29/01/2026,IT software & support,702751.0,0.0,SW Lic Sup Bespkd
29/01/2026,Training ,1511550.0,0.0,Training and tuition
29/01/2026,Cross Government Services,238150.64,0.0,Cross Government Ser
29/01/2026,Employee education,65000.0,0.0,Employee education
29/01/2026,Recruitment Advert.,37650.0,0.0,Recruitment Advert.
29/01/2026,Recruitment Advert.,365087.26,0.0,Recruitment Advert.
29/01/2026,Occupational health or safety services,224249.51,0.0,OHS
29/01/2026,Occupational health or safety services,22909.25,0.0,OHS
29/01/2026,Legal Service; Solicitors fees,38019.09,0.0,Legal Solicitors fee
29/01/2026,Legal Service; Solicitors fees,22637.05,0.0,Legal Solicitors fee
29/01/2026,Legal Service; Solicitors fees,162987.03,0.0,Legal Solicitors fee
29/01/2026,Recruitment services,58267.0,0.0,Recruitment services
29/01/2026,Software Licences - supplier bespoked ,57300.0,0.0,Soft Licen Off Bespo
30/01/2026,Construction & Fit Out - Telford,360745.43,0.0,Office Fit Irrec VAT
30/01/2026,Construction & Fit Out - Telford,302229.89,0.0,Office Fit Irrec VAT
30/01/2026,Consultancy - includes implementation (Irrecoverable VAT),78000.0,0.0,Cons ad imp (Ir VAT)
30/01/2026,Project - Contract Mandays (supplier controlled),323409.38,0.0,PROJECT Mandays Supp
30/01/2026,Project - Contract Mandays (supplier controlled),347559.38,0.0,PROJECT Mandays Supp
30/01/2026,Project - Contract Mandays (supplier controlled),112874.3,0.0,PROJECT Mandays Supp
30/01/2026,Project - Contract Mandays (supplier controlled),69674.4,0.0,PROJECT Mandays Supp
30/01/2026,Project - Contract Mandays (HMRC controlled),39416.81,0.0,PROJECT Mandays HMRC
30/01/2026,Project - Contract Mandays (supplier controlled),26910.0,0.0,PROJECT Mandays Supp
30/01/2026,Project - Contract Mandays (supplier controlled),22064.75,0.0,PROJECT Mandays Supp
30/01/2026,Contractor Service,30997.62,0.0,Contin Labor Build
30/01/2026,Contractor Service,109123.16,0.0,Contin Labor Build
30/01/2026,Project support,113511.42,0.0,Project support
30/01/2026,Project - Contract Mandays (supplier controlled),79563.8,0.0,PROJECT Mandays Supp
30/01/2026,Project - Contract Mandays (HMRC controlled),1011368.27,0.0,PROJECT Mandays HMRC
30/01/2026,Consultancy – IT,1268958.16,0.0,Consultancy – IT
30/01/2026,Consultancy – IT,1028354.88,0.0,Consultancy – IT
30/01/2026,Desktop Managed Serv,24552.0,0.0,Desktop Managed Serv
30/01/2026,Consultancy – IT,167832.49,0.0,Consultancy – IT
30/01/2026,Government Recruitment Services charges,80472.25,0.0,CS Government Recrut
30/01/2026,Pre-employment checks,68100.0,0.0,Recruitment services
30/01/2026,ICT migration services,956442.0,0.0,Cross Government Ser
30/01/2026,Contingency arrangement for IT hardware,35841.49,0.0,Cross Government Ser
30/01/2026,IT cloud migration services,80456.39,0.0,Cross Government Ser
30/01/2026,IT support & maintenance,27134.96,0.0,Cross Government Ser
